brand,category,link,price,product_name,description,seller,photo,product_id
,Смартфоны,https://www.ozon.ru/product/smartfon-s22u-7-2hd-russkaya-versiya-6-128gb-zelenyy-583486194/,8878,"Смартфон S22U+7.2HD Русская версия 6/128GB, зеленый","Тип : Смартфон
Диагональ экрана, дюймы : 7.2
Емкость аккумулятора, мАч : 5600
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Bluetooth, Wi-Fi, GPS
Разрешение экрана : 2560x1944
Число ядер процессора : 10
Оперативная память : 6 ГБ
Встроенная память : 128 ГБ
Разрешение основной камеры, Мпикс : 48
",298307,https://cdn1.ozone.ru/s3/multimedia-r/6320842143.jpg,353
ZTE,Смартфоны,https://www.ozon.ru/product/smartfon-zte-blade-l9-2-seryy-572179202/,5190,"Смартфон ZTE Blade L9 2/, серый","Тип : Смартфон
Диагональ экрана, дюймы : 5
Емкость аккумулятора, мАч : 2000
Процессор : SC7731E (4 ядра), 1.3 ГГц
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Wi-Fi, Bluetooth
Разрешение экрана : 960x480
Число ядер процессора : 4
Встроенная память : 32 ГБ
Разрешение основной камеры, Мпикс : 8
",456349,https://cdn1.ozone.ru/s3/multimedia-u/6308558478.jpg,354
,Смартфоны,https://www.ozon.ru/product/smartfon-note30-plus-oranzhevyy-493493023/,3638,"Смартфон Note30 Plus, оранжевый","Тип : Смартфон
Гарантийный срок : нет
Партномер : WCDMA850
Страна-изготовитель : Китай
Цвет : Апельсин
",312348,https://cdn1.ozone.ru/s3/multimedia-v/6253481035.jpg,355
,Смартфоны,https://www.ozon.ru/product/smartfon-mix4-7-3-russkaya-versiya-8-256gb-chernyy-582379918/,10313,"Смартфон Mix4+7.3 Русская версия 8/256GB, черный","Тип : Смартфон
Диагональ экрана, дюймы : 7.3
Емкость аккумулятора, мАч : 7300
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Bluetooth, Wi-Fi, GPS
Разрешение экрана : 2560x1944
Число ядер процессора : 10
Оперативная память : 8 ГБ
Встроенная память : 256 ГБ
Разрешение основной камеры, Мпикс : 72
",298307,https://cdn1.ozone.ru/s3/multimedia-d/6319192717.jpg,356
Apple,Смартфоны,https://www.ozon.ru/product/smartfon-apple-iphone-12-mini-256gb-siniy-582488310/,54999,"Смартфон Apple iPhone 12 mini 256GB, синий","Диагональ экрана, дюймы : 5.4
Тип : Смартфон
Оперативная память : 4 ГБ
Встроенная память : 256 ГБ
Разрешение основной камеры, Мпикс : 12
Процессор : A14 Bionic (6 ядер), 2.66 ГГц
Беспроводные интерфейсы : Bluetooth, GPS, NFC
Стандарты связи : 5G
Разрешение экрана : 2340x1080
Емкость аккумулятора, мАч : 2227
",269120,https://cdn1.ozone.ru/s3/multimedia-u/6048319410.jpg,357
realme,Смартфоны,https://www.ozon.ru/product/smartfon-realme-9-pro-5g-8-256gb-chernyy-503769609/,39990,"Смартфон realme 9 Pro+ 5G 8/256GB, черный","Тип : Смартфон
Диагональ экрана, дюймы : 6.4
Емкость аккумулятора, мАч : 4500
Основной материал корпуса : Стекло, Пластик
Беспроводные интерфейсы : Bluetooth, GPS, NFC, Wi-Fi
Разрешение экрана : 2400x1080
Число ядер процессора : 8
Оперативная память : 8 ГБ
Встроенная память : 256 ГБ
Разрешение основной камеры, Мпикс : 50
",11777,https://cdn1.ozone.ru/s3/multimedia-c/6260449140.jpg,358
,Смартфоны,https://www.ozon.ru/product/smartfon-6603-3-32gb-belyy-472444722/,5999,"Смартфон 6603 3/32GB, белый","Тип : Смартфон
Диагональ экрана, дюймы : 5.5
Емкость аккумулятора, мАч : 3100
Основной материал корпуса : Металл
Число ядер процессора : 4
Оперативная память : 3 ГБ
Встроенная память : 32 ГБ
Разрешение основной камеры, Мпикс : 20
Гарантийный срок : 6 Month
Операционная система : Android
",198795,https://cdn1.ozone.ru/s3/multimedia-w/6237080228.jpg,359
Xiaomi,Смартфоны,https://www.ozon.ru/product/smartfon-xiaomi-m4-pro-5g-6-128gb-chernyy-428924797/,22990,"Смартфон Xiaomi M4 Pro 5G 6/128GB, черный","Тип : Смартфон
Диагональ экрана, дюймы : 6.6
Емкость аккумулятора, мАч : 5000
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Bluetooth, GPS, NFC, Wi-Fi, ИК-порт
Разрешение экрана : 2400x1080
Число ядер процессора : 8
Оперативная память : 6 ГБ
Встроенная память : 128 ГБ
Разрешение основной камеры, Мпикс : 50
",667,https://cdn1.ozone.ru/s3/multimedia-2/6179208146.jpg,360
Apple,Смартфоны,https://www.ozon.ru/product/smartfon-apple-iphone-13-pro-max-128gb-graphite-315311152/,137289,"Смартфон Apple iPhone 13 Pro Max 128GB, Graphite","Тип : Смартфон
Диагональ экрана, дюймы : 6.7
Встроенная память : 128 ГБ
Разрешение основной камеры, Мпикс : 12
Процессор : A15 Bionic (6 ядер), 2.99 ГГц
Беспроводные интерфейсы : Bluetooth, Wi-Fi, NFC
Стандарты связи : 2G, 3G, LTE, 5G
Разрешение экрана : 2778x1284
Основной материал корпуса : Металл
Защищенность : Влагозащита
",667,https://cdn1.ozone.ru/s3/multimedia-i/6103346874.jpg,361
UMIDIGI,Смартфоны,https://www.ozon.ru/product/smartfon-umidigi-bison128gb-chernyy-oranzhevyy-412065880/,18386,"Смартфон UMIDIGI BISON128GB, черный, оранжевый","Тип : Смартфон
Диагональ экрана, дюймы : 6.3
Емкость аккумулятора, мАч : 5000
Процессор : Helio P60 (8 ядер), 2.0 ГГц
Беспроводные интерфейсы : Bluetooth, GPS, NFC, Wi-Fi
Разрешение экрана : 2340x1080
Число ядер процессора : 8
Оперативная память : 8 ГБ
Встроенная память : 128 ГБ
Разрешение основной камеры, Мпикс : 48
",199723,https://cdn1.ozone.ru/s3/multimedia-3/6194055591.jpg,362
Apple,Смартфоны,https://www.ozon.ru/product/smartfon-apple-iphone-12-64gb-chernyy-563220553/,65822,"Смартфон Apple iPhone 12 64GB, черный","Тип : Смартфон
Диагональ экрана, дюймы : 6.1
Оперативная память : 4 ГБ
Встроенная память : 64 ГБ
Разрешение основной камеры, Мпикс : 12
Процессор : A14 Bionic (6 ядер), 2.66 ГГц
Беспроводные интерфейсы : Bluetooth, NFC, Wi-Fi
Стандарты связи : 5G, LTE, 3G
Разрешение экрана : 2532x1170
Емкость аккумулятора, мАч : 2815
",281716,https://cdn1.ozone.ru/s3/multimedia-a/6025763806.jpg,363
Oukitel,Смартфоны,https://www.ozon.ru/product/smartfon-oukitel-wp17-8-128gb-chernyy-412128371/,25790,"Смартфон Oukitel WP17 8/128GB, черный","Тип : Смартфон
Диагональ экрана, дюймы : 6.78
Емкость аккумулятора, мАч : 8300
Процессор : Helio G95 (8 ядер), 2.05 ГГц
Основной материал корпуса : Металл, Пластик
Беспроводные интерфейсы : Bluetooth, GPS, NFC, Wi-Fi
Разрешение экрана : 2400x1080
Число ядер процессора : 8
Оперативная память : 8 ГБ
Встроенная память : 128 ГБ
",28857,https://cdn1.ozone.ru/s3/multimedia-d/6164885377.jpg,364
Poco,Смартфоны,https://www.ozon.ru/product/smartfon-poco-m3-pro-6-128gb-zheltyy-539588084/,19558,"Смартфон Poco M3 Pro 6/128GB, желтый","Тип : Смартфон
Диагональ экрана, дюймы : 6.53
Емкость аккумулятора, мАч : 5000
Процессор : Dimensity 700 (8 ядер), 2.2 ГГц
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Bluetooth, Wi-Fi, NFC, ИК-порт, GPS
Разрешение экрана : 2340x1080
Число ядер процессора : 8
Оперативная память : 6 ГБ
Встроенная память : 128 ГБ
",141740,https://cdn1.ozone.ru/s3/multimedia-y/6283511302.jpg,365
Xiaomi,Смартфоны,https://www.ozon.ru/product/smartfon-xiaomi-redmi-note-10s-6-seryy-utsenennyy-tovar-579771216/,26375,"Смартфон Xiaomi Redmi Note 10S 6/, серый. Уцененный товар","Тип : Смартфон
Диагональ экрана, дюймы : 6.43
Емкость аккумулятора, мАч : 5000
Процессор : Helio G95 (8 ядер), 2.05 ГГц
Основной материал корпуса : Пластик, Стекло
",11777,https://cdn1.ozone.ru/s3/multimedia-h/6079924373.jpg,366
realme,Смартфоны,https://www.ozon.ru/product/smartfon-realme-c25s-4-128gb-water-blue-siniy-4-siniy-309912191/,16990,"Смартфон realme C25S 4/128Gb Water Blue (синий) 4/64GB, синий","Тип : Смартфон
Диагональ экрана, дюймы : 6.5
Емкость аккумулятора, мАч : 6000
Процессор : Helio G85 (8 ядер), 2.0 ГГц
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Bluetooth, Wi-Fi, NFC, GPS
Разрешение экрана : 1600x720
Число ядер процессора : 8
Оперативная память : 4 ГБ
Встроенная память : 128 ГБ
",11777,https://cdn1.ozone.ru/s3/multimedia-8/6091498220.jpg,367
Xiaomi,Смартфоны,https://www.ozon.ru/product/smartfon-xiaomi-redmi-9c-4-128gb-fioletovyy-490981069/,14100,"Смартфон Xiaomi Redmi 9C 4/128GB, фиолетовый","Тип : Смартфон
Диагональ экрана, дюймы : 6.53
Емкость аккумулятора, мАч : 5000
Процессор : Helio P35 (8 ядер), 2.3 ГГц
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Wi-Fi, NFC, Bluetooth
Разрешение экрана : 1600x720
Число ядер процессора : 8
Оперативная память : 4 ГБ
Встроенная память : 128 ГБ
",81996,https://cdn1.ozone.ru/s3/multimedia-w/wc1200/6242263904.jpg,368
,Смартфоны,https://www.ozon.ru/product/smartfon-ip13-pro-max10gb-chernyy-571937879/,6039,"Смартфон IP13 Pro Max10GB, черный","Тип : Смартфон
Диагональ экрана, дюймы : 6.7
Емкость аккумулятора, мАч : 5000
Основной материал корпуса : Металл
Беспроводные интерфейсы : Wi-Fi, Bluetooth, GPS
Разрешение экрана : 2340x1080
Число ядер процессора : 10
Оперативная память : 10 ГБ
Встроенная память : 512 ГБ
Разрешение основной камеры, Мпикс : 4800
",277595,https://cdn1.ozone.ru/s3/multimedia-0/6309636360.jpg,369
Xiaomi,Смартфоны,https://www.ozon.ru/product/smartfon-xiaomi-redmi-note-11-nfc-4-64gb-seryy-528179902/,18250,"Смартфон Xiaomi Redmi Note 11 NFC 4/64GB, серый","Тип : Смартфон
Диагональ экрана, дюймы : 6.43
Емкость аккумулятора, мАч : 5000
Процессор : Snapdragon 680 (8 ядер), 2.1 ГГц
Оперативная память : 4 ГБ
Встроенная память : 64 ГБ
Гарантийный срок : 1 год
Партномер : 6934177767289
Цвет : Серый
Степень защиты : IP53
",409354,https://cdn1.ozone.ru/s3/multimedia-p/6275273773.jpg,370
,Смартфоны,https://www.ozon.ru/product/smartfon-v23-5g-cherno-seryy-584611680/,51685,"Смартфон V23 5G, черно-серый","Тип : Смартфон
Гарантийный срок : 1200 дней
Партномер : 00000160858
Цвет : Черно-серый
",287685,https://cdn1.ozone.ru/s3/multimedia-c/6315362136.jpg,371
ZTE,Смартфоны,https://www.ozon.ru/product/smartfon-zte-blade-a3-2020-1-32gb-temno-seryy-178326325/,6190,"Смартфон ZTE Blade A3 1/32GB, черный","Тип : Смартфон
Диагональ экрана, дюймы : 5.45
Емкость аккумулятора, мАч : 2600
Процессор : SC9832E (4 ядра), 1.3 ГГц
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Wi-Fi, NFC, Bluetooth
Разрешение экрана : 1440x720
Число ядер процессора : 4
Оперативная память : 1 ГБ
Встроенная память : 32 ГБ
",667,https://cdn1.ozone.ru/s3/multimedia-j/6017179291.jpg,372
Poco,Смартфоны,https://www.ozon.ru/product/smartfon-poco-m4-pro-4g-6-128gb-chernyy-508153750/,22990,"Смартфон Poco M4 Pro 4G 6/128GB, черный","Тип : Смартфон
Диагональ экрана, дюймы : 6.43
Емкость аккумулятора, мАч : 5000
Процессор : Helio G96 (8 ядер), 2.05 ГГц
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Bluetooth, GPS, NFC, Wi-Fi
Разрешение экрана : 2400x1080
Число ядер процессора : 8
Оперативная память : 6 ГБ
Встроенная память : 128 ГБ
",667,https://cdn1.ozone.ru/s3/multimedia-q/6265671926.jpg,373
BQ,Смартфоны,https://www.ozon.ru/product/smartfon-bq-6051g-soul-1-16gb-chernyy-311299261/,5699,"Смартфон BQ 6051G Soul 1/16GB, черный","Тип : Смартфон
Диагональ экрана, дюймы : 6.09
Емкость аккумулятора, мАч : 3000
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Bluetooth, Wi-Fi
Разрешение экрана : 1280x720
Число ядер процессора : 4
Оперативная память : 1 ГБ
Встроенная память : 16 ГБ
Разрешение основной камеры, Мпикс : 5
",667,https://cdn1.ozone.ru/s3/multimedia-x/6257294805.jpg,374
Xiaomi,Смартфоны,https://www.ozon.ru/product/smartfon-xiaomi-redmi-10c-4-128gb-ocean-blue-siniy-571125599/,18420,"Смартфон Xiaomi Redmi 10C 4+128GB Ocean Blue, синий","Тип : Смартфон
Емкость аккумулятора, мАч : 5000
Процессор : Snapdragon 680 (8 ядер), 2.4 ГГц
Беспроводные интерфейсы : Bluetooth, GPS, NFC, Wi-Fi
Число ядер процессора : 8
Тип карты памяти : microSD
Гарантийный срок : 1 год
Назначение слотов : SIM 1, SIM 2
Модуль связи Bluetooth : 5.0
Навигация : Beidou, GALILEO, GPS, A-GPS, ГЛОНАСС
",451295,https://cdn1.ozone.ru/s3/multimedia-y/6309354658.jpg,375
Vivo,Смартфоны,https://www.ozon.ru/product/smartfon-vivo-y53s-6-128gb-goluboy-339762260/,19990,"Смартфон Vivo Y53s 6/128GB, голубой","Тип : Смартфон
Диагональ экрана, дюймы : 6.58
Емкость аккумулятора, мАч : 5000
Процессор : Helio G80 (8 ядер), 2.0 ГГц
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Bluetooth, NFC, Wi-Fi
Разрешение экрана : 2400x1080
Число ядер процессора : 8
Оперативная память : 6 ГБ
Встроенная память : 128 ГБ
",667,https://cdn1.ozone.ru/s3/multimedia-i/6120361086.jpg,376
realme,Смартфоны,https://www.ozon.ru/product/smartfon-realme-9i-4-128gb-chernyy-581425590/,19090,"Смартфон realme 9i 4/128GB, черный","Тип : Смартфон
Диагональ экрана, дюймы : 6.6
Емкость аккумулятора, мАч : 5000
Процессор : Snapdragon 680 (8 ядер), 2.4 ГГц
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Bluetooth, GPS, NFC, Wi-Fi
Разрешение экрана : 2400x1080
Число ядер процессора : 8
Оперативная память : 4 ГБ
Встроенная память : 128 ГБ
",463873,https://cdn1.ozone.ru/s3/multimedia-l/6318669501.jpg,377
realme,Смартфоны,https://www.ozon.ru/product/smartfon-realme-narzo-50i-2-32gb-chernyy-378418864/,8980,"Смартфон realme narzo 50i 2/32GB, черный","Тип : Смартфон
Диагональ экрана, дюймы : 6.5
Емкость аккумулятора, мАч : 5000
Процессор : SC9863A (8 ядер), 1.6 ГГц
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Bluetooth, Wi-Fi
Разрешение экрана : 1600x720
Число ядер процессора : 8
Оперативная память : 2 ГБ
Встроенная память : 32 ГБ
",667,https://cdn1.ozone.ru/s3/multimedia-1/6267878017.jpg,378
Poco,Смартфоны,https://www.ozon.ru/product/smartfon-xiaomi-m4-pro-5g-4-64gb-chernyy-428974181/,18788,"Смартфон Poco M4 Pro 5G 4/64GB, черный","Тип : Смартфон
Диагональ экрана, дюймы : 6.6
Емкость аккумулятора, мАч : 5000
Процессор : Dimensity 800 (8 ядер), 2.0 ГГц
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Bluetooth, GPS, NFC, Wi-Fi, ИК-порт
Разрешение экрана : 2400x1080
Число ядер процессора : 8
Оперативная память : 4 ГБ
Встроенная память : 64 ГБ
",667,https://cdn1.ozone.ru/s3/multimedia-y/6179208034.jpg,379
Xiaomi,Смартфоны,https://www.ozon.ru/product/smartfon-xiaomi-note-10s-6-64gb-belyy-272350567/,21980,"Смартфон Xiaomi Note 10S 6/64GB, белый","Тип : Смартфон
Диагональ экрана, дюймы : 6.43
Емкость аккумулятора, мАч : 5000
Процессор : Helio G95 (8 ядер), 2.05 ГГц
Беспроводные интерфейсы : Wi-Fi, Bluetooth, GPS
Разрешение экрана : 2400x1080
Число ядер процессора : 8
Оперативная память : 6 ГБ
Встроенная память : 64 ГБ
Разрешение основной камеры, Мпикс : 8.64
",667,https://cdn1.ozone.ru/s3/multimedia-a/6159459994.jpg,380
Samsung,Смартфоны,https://www.ozon.ru/product/smartfon-samsung-galaxy-m52-6-128gb-chernyy-342924965/,30799,"Смартфон Samsung Galaxy M52 6/128GB, черный","Тип : Смартфон
Диагональ экрана, дюймы : 6.7
Емкость аккумулятора, мАч : 5000
Процессор : Snapdragon 778G (8 ядер), 2.4 ГГц
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Bluetooth, GPS, Wi-Fi
Разрешение экрана : 2400x1080
Число ядер процессора : 8
Оперативная память : 6 ГБ
Встроенная память : 128 ГБ
",667,https://cdn1.ozone.ru/s3/multimedia-0/6122518116.jpg,381
Apple,Смартфоны,https://www.ozon.ru/product/smartfon-apple-iphone-11-64gb-fioletovyy-299383436/,52880,"Смартфон Apple iPhone 11 64GB, Фиолетовый","Тип : Смартфон
Диагональ экрана, дюймы : 6.1
Оперативная память : 4 ГБ
Встроенная память : 64 ГБ
Разрешение основной камеры, Мпикс : 12
Процессор : A13 Bionic (6 ядер), 2.65 ГГц
Беспроводные интерфейсы : Bluetooth, GPS, Wi-Fi
Стандарты связи : 2G, 3G, LTE
Разрешение экрана : 1792x828
Емкость аккумулятора, мАч : 3110
",180789,https://cdn1.ozone.ru/s3/multimedia-5/6058414505.jpg,382
realme,Смартфоны,https://www.ozon.ru/product/smartfon-realme-c21y-4-64gb-siniy-299716978/,12490,"Смартфон realme C21Y 4/64GB, синий","Тип : Смартфон
Диагональ экрана, дюймы : 6.5
Емкость аккумулятора, мАч : 5000
Процессор : T610 (8 ядер), 1.8 ГГц
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Bluetooth, NFC, Wi-Fi
Разрешение экрана : 1600x720
Число ядер процессора : 8
Оперативная память : 4 ГБ
Встроенная память : 64 ГБ
",667,https://cdn1.ozone.ru/s3/multimedia-0/6086551056.jpg,383
Xiaomi,Смартфоны,https://www.ozon.ru/product/smartfon-xiaomi-redmi-note-10-pro-8-128gb-seryy-redmi-note-10-pro-240450698/,29570,"Смартфон Xiaomi Redmi Note 10 Pro 8/128GB, серый","Тип : Смартфон
Диагональ экрана, дюймы : 6.67
Емкость аккумулятора, мАч : 5020
Процессор : Snapdragon 732G (8 ядер), 2.3 ГГц
Основной материал корпуса : Стекло
Беспроводные интерфейсы : Bluetooth, GPS, NFC, Wi-Fi, ИК-порт
Разрешение экрана : 2400x1080
Число ядер процессора : 8
Оперативная память : 8 ГБ
Встроенная память : 128 ГБ
",667,https://cdn1.ozone.ru/s3/multimedia-6/6050502966.jpg,384
Xiaomi,Смартфоны,https://www.ozon.ru/product/smartfon-xiaomi-redmi-10c-4-128gb-siniy-564195219/,16991,"Смартфон Xiaomi Redmi 10C 4/128GB, синий","Тип : Смартфон
Диагональ экрана, дюймы : 6.71
Емкость аккумулятора, мАч : 5000
Процессор : Snapdragon 680 (8 ядер), 2.4 ГГц
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Wi-Fi, NFC, Bluetooth, GPS
Разрешение экрана : 1640x720
Число ядер процессора : 8
Оперативная память : 4 ГБ
Встроенная память : 128 ГБ
",11777,https://cdn1.ozone.ru/s3/multimedia-h/6304021961.jpg,385
Oukitel,Смартфоны,https://www.ozon.ru/product/smartfon-oukitel-wp5-pro-4-64gb-chernyy-295203578/,15017,"Смартфон Oukitel WP5 Pro 4/64GB, черный","Тип : Смартфон
Диагональ экрана, дюймы : 5.5
Емкость аккумулятора, мАч : 8000
Процессор : Helio A25 (8 ядер), 2.0 ГГц
Основной материал корпуса : Металл
Беспроводные интерфейсы : Bluetooth, GPS, Wi-Fi
Разрешение экрана : 1440x720
Число ядер процессора : 8
Оперативная память : 4 ГБ
Встроенная память : 64 ГБ
",667,https://cdn1.ozone.ru/s3/multimedia-0/6080424360.jpg,386
Apple,Смартфоны,https://www.ozon.ru/product/smartfon-apple-iphone-12-128gb-belyy-299378974/,73880,"Смартфон Apple iPhone 12 128GB, белый","Диагональ экрана, дюймы : 6.1
Тип : Смартфон
Оперативная память : 4 ГБ
Встроенная память : 128 ГБ
Разрешение основной камеры, Мпикс : 12
Процессор : A14 Bionic (6 ядер), 2.66 ГГц
Беспроводные интерфейсы : GPS, Wi-Fi, NFC, Bluetooth
Стандарты связи : 5G, 2G, 3G, LTE
Разрешение экрана : 2532x1170
Емкость аккумулятора, мАч : 2815
",180789,https://cdn1.ozone.ru/s3/multimedia-u/6058469574.jpg,387
Honor,Смартфоны,https://www.ozon.ru/product/smartfon-honor-50-8-128gb-chernyy-359890848/,36399,"Смартфон Honor 50 8/128GB, черный","Тип : Смартфон
Диагональ экрана, дюймы : 6.57
Емкость аккумулятора, мАч : 4300
Процессор : Snapdragon 778G (8 ядер), 2.4 ГГц
Основной материал корпуса : Стекло
Беспроводные интерфейсы : Bluetooth, NFC, GPS, Wi-Fi
Разрешение экрана : 2340x1080
Число ядер процессора : 8
Оперативная память : 8 ГБ
Встроенная память : 128 ГБ
",667,https://cdn1.ozone.ru/s3/multimedia-k/6152606000.jpg,388
Vivo,Смартфоны,https://www.ozon.ru/product/smartfon-vivo-v21e-8-128gb-diamond-flare-8-128gb-fioletovyy-279063641/,22990,"Смартфон Vivo V21E 8/128GB Diamond Flare 8/128GB, фиолетовый","Тип : Смартфон
Диагональ экрана, дюймы : 6.44
Емкость аккумулятора, мАч : 4000
Процессор : Snapdragon 720G (8 ядер), 2.3 ГГц
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Bluetooth, Wi-Fi, NFC
Разрешение экрана : 2400x1080
Число ядер процессора : 8
Оперативная память : 8 ГБ
Встроенная память : 128 ГБ
",667,https://cdn1.ozone.ru/s3/multimedia-f/6070569519.jpg,389
realme,Смартфоны,https://www.ozon.ru/product/smartfon-realme-c21y-4-64gb-chernyy-388263620/,11990,"Смартфон realme C21Y 4/64GB, черный","Тип : Смартфон
Диагональ экрана, дюймы : 6.5
Емкость аккумулятора, мАч : 5000
Процессор : T610 (8 ядер), 1.8 ГГц
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Bluetooth, NFC, Wi-Fi
Разрешение экрана : 1600x720
Число ядер процессора : 8
Оперативная память : 4 ГБ
Встроенная память : 64 ГБ
",11777,https://cdn1.ozone.ru/s3/multimedia-n/6150082583.jpg,390
Infinix,Смартфоны,https://www.ozon.ru/product/smartfon-infinix-hot-10-lite-3-64gb-zelenyy-497516473/,10990,"Смартфон Infinix HOT 10 Lite 3/64GB, зеленый","Тип : Смартфон
Диагональ экрана, дюймы : 6.6
Емкость аккумулятора, мАч : 5000
Процессор : Helio A20 (4 ядра), 1.8 ГГц
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Bluetooth, GPS, Wi-Fi
Разрешение экрана : 1600x720
Число ядер процессора : 4
Оперативная память : 3 ГБ
Встроенная память : 64 ГБ
",20527,https://cdn1.ozone.ru/s3/multimedia-g/6255982804.jpg,391
Vivo,Смартфоны,https://www.ozon.ru/product/smartfon-vivo-y53s-6-128gb-siniy-339762261/,19990,"Смартфон Vivo Y53s 6/128GB, синий","Тип : Смартфон
Диагональ экрана, дюймы : 6.58
Емкость аккумулятора, мАч : 5000
Процессор : Helio G80 (8 ядер), 2.0 ГГц
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Bluetooth, NFC, Wi-Fi
Разрешение экрана : 2400x1080
Число ядер процессора : 8
Оперативная память : 6 ГБ
Встроенная память : 128 ГБ
",667,https://cdn1.ozone.ru/s3/multimedia-3/6120361107.jpg,392
Xiaomi,Смартфоны,https://www.ozon.ru/product/smartfon-xiaomi-redmi-note-11-nfc-4-128gb-goluboy-535627908/,20900,"Смартфон Xiaomi Redmi Note 11 NFC 4/128GB, голубой","Тип : Смартфон
Диагональ экрана, дюймы : 6.43
Емкость аккумулятора, мАч : 5000
Процессор : Snapdragon 680 (8 ядер), 2.1 ГГц
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Bluetooth, Wi-Fi, NFC
Разрешение экрана : 2400x1080
Число ядер процессора : 8
Оперативная память : 4 ГБ
Встроенная память : 128 ГБ
",81996,https://cdn1.ozone.ru/s3/multimedia-1/wc1200/6271385965.jpg,393
Xiaomi,Смартфоны,https://www.ozon.ru/product/smartfon-xiaomi-redmi-9a-2-32gb-siniy-186772181/,12622,"Смартфон Xiaomi Redmi 9A 2/32GB, синий","Тип : Смартфон
Диагональ экрана, дюймы : 6.53
Емкость аккумулятора, мАч : 5000
Процессор : Helio G25 (8 ядер), 2.0 ГГц
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Wi-Fi, Bluetooth
Разрешение экрана : 1600x720
Число ядер процессора : 8
Оперативная память : 2 ГБ
Встроенная память : 32 ГБ
",11777,https://cdn1.ozone.ru/s3/multimedia-b/6020333351.jpg,394
Samsung,Смартфоны,https://www.ozon.ru/product/smartfon-samsung-galaxy-a03-core-2-32gb-siniy-415116371/,8490,"Смартфон Samsung Galaxy A03 Core 2/32GB, синий","Тип : Смартфон
Диагональ экрана, дюймы : 6.5
Емкость аккумулятора, мАч : 5000
Процессор : SC9863A (8 ядер), 1.6 ГГц
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Wi-Fi, Bluetooth, GPS
Разрешение экрана : 1600x720
Число ядер процессора : 8
Оперативная память : 2 ГБ
Встроенная память : 32 ГБ
",667,https://cdn1.ozone.ru/s3/multimedia-n/6164255711.jpg,395
Vivo,Смартфоны,https://www.ozon.ru/product/smartfon-vivo-v21e-8-128gb-chernyy-279063660/,22990,"Смартфон Vivo V21E 8/128GB, черный","Тип : Смартфон
Диагональ экрана, дюймы : 6.44
Емкость аккумулятора, мАч : 4000
Процессор : Snapdragon 720G (8 ядер), 2.3 ГГц
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Bluetooth, Wi-Fi, NFC
Разрешение экрана : 2400x1080
Число ядер процессора : 8
Оперативная память : 8 ГБ
Встроенная память : 128 ГБ
",667,https://cdn1.ozone.ru/s3/multimedia-t/6070569605.jpg,396
Xiaomi,Смартфоны,https://www.ozon.ru/product/smartfon-xiaomi-redmi-9a-2-32gb-seryy-311331502/,8890,"Смартфон Xiaomi Redmi 9A 2/32GB, серый","Тип : Смартфон
Диагональ экрана, дюймы : 6.53
Емкость аккумулятора, мАч : 5000
Процессор : Helio G25 (8 ядер), 2.0 ГГц
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Bluetooth, Wi-Fi
Разрешение экрана : 1600x720
Число ядер процессора : 8
Оперативная память : 2 ГБ
Встроенная память : 32 ГБ
",198245,https://cdn1.ozone.ru/s3/multimedia-y/6181633642.jpg,397
Vivo,Смартфоны,https://www.ozon.ru/product/smartfon-vivo-y33s-4-128gb-chernyy-479428964/,17980,"Смартфон Vivo Y33s 4/128GB, черный","Тип : Смартфон
Диагональ экрана, дюймы : 6.58
Емкость аккумулятора, мАч : 5000
Процессор : Helio G80 (8 ядер), 2.0 ГГц
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Bluetooth
Разрешение экрана : 1080x2408
Число ядер процессора : 8
Оперативная память : 4 ГБ
Встроенная память : 128 ГБ
",667,https://cdn1.ozone.ru/s3/multimedia-y/6245069890.jpg,398
